,the,to,of,in,and,said,a,s,for,oil,mln,u,on,that,from,at,it,is,by,tonnes,1,dlrs,be,000,was,pct,wheat,will,he,with,year,its,as,would,an,prices,2,has,not,last,this,were,but,crude,1986,grain,are,production,have,87,corn,4,0,3,which,opec,5,price,they,had,up,bpd,about,been,market,1987,also,one,8,per,week,barrels,lt,billion,new,export,trade,50,more,than,we,department,7,agriculture,or,usda,government,two,6,gulf,10,company,1985,total,official,nil,may,if,exports,15,soviet,gas,some,barrel,under,no,report,energy,industry,output,could,other,imports,sources,stocks,there,world,25,month,crop,petroleum,over,20,today,program,9,after,told,march,between,30,18,their,09,expected,iran,because,day,sales,farm,union,april,maize,officials,minister,state,all,states,16,foreign,now,increase,agreement,saudi,three,farmers,added,exploration,corp,against,down,end,first,demand,february,china,ec,years,countries,17,made,any,during,while,co,cts,ecuador,through,only,86,analysts,rice,should,united,500,major,current,when,five,next,estimated,around,canada,companies,iranian,reserves,traders,offer,supply,higher
crude article532.txt,0.03494308599502934,0.07255298982409904,0.036569800323342325,0.039270181291391516,0.07493329638486163,0.07346789647997008,0.07962086163337996,0.0,0.04203119514243378,0.16255892270305397,0.23455251671754493,0.0,0.0,0.05785059380142903,0.0,0.05180224915783001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17181819176247268,0.0,0.0,0.05999658454431497,0.0,0.0,0.0,0.30033043253485786,0.18601118000947053,0.06577718854127387,0.0,0.0707499042894053,0.1550204314092665,0.0,0.0,0.0,0.0649524944796034,0.06619786452559707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556157307696129,0.0,0.0,0.0,0.5150102049089733,0.0793923738878346,0.0,0.0,0.0,0.0,0.41090959761935314,0.0,0.0,0.0,0.0,0.0,0.0,0.08866315975091284,0.07714704712290409,0.0,0.08831680488380954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0792632986833743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08504977385443294,0.0,0.0,0.08780438319672129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20071759157892796,0.0,0.0,0.0,0.0,0.10874051866831147,0.0,0.0,0.0,0.0,0.0,0.0899066369944444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09295018600513003,0.0,0.0,0.0,0.0,0.09064012065548084,0.0,0.0,0.0,0.09438126564626911,0.0,0.0,0.09792227340091579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09887415247182944,0.0,0.0,0.10712504748433598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09315064725764659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10061325938491673
crude article533.txt,0.503244551089614,0.33436677504151174,0.18960199994697233,0.11311253252220081,0.043167078152432106,0.14813015090981985,0.1146686494025123,0.11311253252220081,0.0726391593491986,0.09364586985012908,0.0,0.0,0.05907402996611503,0.0666523754931298,0.0,0.02984189733737065,0.11961399973597546,0.03134855319100058,0.0897104998019816,0.0,0.0,0.0,0.0,0.0,0.09897988837601196,0.0,0.0,0.03456243591102264,0.03982194474755281,0.06802215383748912,0.0,0.10380742242700863,0.10715609124486747,0.0,0.0,0.04075713728182985,0.0,0.03517258994071873,0.037748638375738816,0.0,0.0,0.0,0.03659269630607584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039138281474618355,0.0,0.0,0.0,0.0,0.08860845705028492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045661477259874385,0.0,0.0,0.0,0.0,0.0,0.0,0.2533981404542783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05461320349186709,0.3929967588339069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20717128501212362,0.0,0.0,0.0,0.0,0.0,0.0,0.049355871311265266,0.0,0.0,0.0,0.0,0.0,0.0,0.053091493447635044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056410416099285834,0.0,0.05221536167293813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32331151076507975,0.0,0.0,0.0,0.05723935431382317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11255181012711693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17344209544221958,0.05871207590302645,0.0,0.0,0.0,0.0,0.0,0.0,0.06264251933589444,0.0,0.0,0.0,0.0,0.0,0.0
crude article534.txt,0.18657842215964016,0.1936981519930787,0.1242590711597042,0.13343458833235222,0.21823960267114892,0.16047877222554313,0.1545946065414149,0.07624833618991556,0.12241382363009745,0.2630250014415316,0.22770762141592898,0.05172298688183022,0.04977671789005141,0.05616235245041447,0.0766967683772815,0.12572628834686084,0.20157731998218356,0.052829579744086225,0.05039432999554589,0.0,0.09932863142162845,0.15627225789661656,0.0,0.0,0.027800676446754474,0.09932863142162845,0.0,0.0,0.0,0.14329137371297265,0.1836532008046386,0.11662638182421875,0.0,0.0,0.056478572075681306,0.06868522515384305,0.0,0.0,0.031807603514446524,0.0,0.031528499949528395,0.16066506645172643,0.09250076498464682,0.03670681651429913,0.07431704169122764,0.0,0.03238174718832625,0.07584515371721158,0.0,0.0,0.0,0.04135935870894677,0.0,0.04151143005320268,0.0,0.0,0.038537741716779976,0.07942457164516502,0.0,0.18665724057571148,0.0,0.0,0.0,0.035841954189807956,0.0,0.12100685290387724,0.035376349102908614,0.0,0.0,0.0,0.0,0.042869737346209164,0.08658720359181576,0.04776157597922439,0.0,0.0,0.0,0.0,0.0,0.038475087501419696,0.0,0.0,0.0,0.0,0.039510087204882964,0.0,0.0,0.03768334703116332,0.0,0.0,0.0,0.042621003448228195,0.09203590900590176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901024241746918,0.0,0.0,0.0,0.03957718696624156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042135476078806716,0.0,0.0,0.0,0.0,0.043641455538428096,0.0,0.044735737399671426,0.0,0.04799436474601695,0.048838542212345286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044735737399671426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399749482152644,0.0,0.0,0.0,0.044454658641043865,0.0,0.0,0.0,0.0,0.0,0.04591537125314419,0.3813983948558655,0.0,0.04859250473625325,0.0,0.14469237295248885,0.0,0.0,0.0,0.0,0.0,0.04776157597922439,0.0,0.0,0.09023764085586174,0.0,0.09416791313829861,0.0452161260455286,0.0,0.0,0.0,0.04591537125314419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09622423218079215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11581392693843083,0.0,0.0,0.0,0.0
crude article536.txt,0.4818794205855081,0.17866702638744586,0.16210043847057493,0.23209364192564208,0.11071722288730887,0.1266440355054792,0.07842887037974071,0.17407023144423156,0.020700976403083347,0.053375092976901975,0.0,0.18368058674187657,0.050505406917697664,0.11396904352869167,0.0,0.0,0.025566030170889133,0.0,0.07669809051266739,0.0,0.033594239510449264,0.0,0.028239018422584704,0.0,0.08462296447298794,0.0,0.0,0.0,0.0,0.05815561526700005,0.031056954708772087,0.0,0.030537739370618433,0.06479244871528199,0.028652685288666935,0.0,0.03817491129771867,0.09021253340889061,0.06454647982706731,0.03247876475004505,0.0,0.0,0.031284965969211556,0.0,0.0,0.0,0.0,0.0,0.03423023182099612,0.0,0.0,0.0,0.0,0.0,0.03346131680992179,0.0,0.0,0.0,0.0,0.0757558978495451,0.03642005003919935,0.0,0.03674441018878135,0.07273330013763428,0.0,0.0,0.0,0.0,0.0,0.0,0.04316172741600771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08058728016305433,0.0,0.0,0.040088481447169866,0.0,0.0,0.03823499934313874,0.044918209587373026,0.4448535310012913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042274986300515814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04299664543825847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047008175527420204,0.0,0.0,0.04251179011110491,0.0,0.0,0.0,0.0,0.0,0.0843937129660127,0.0,0.0,0.0,0.048344015604956485,0.045779321778357314,0.0,0.0,0.39773744688108703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523032915640231,0.0,0.047115161855893595,0.0,0.0,0.0,0.0,0.045105437224940065,0.0,0.0,0.0,0.04529497637318359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09155864355671463,0.04811314695352688,0.047773225849737394,0.0,0.0,0.0,0.0,0.046587533433591156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05898554106355954,0.0,0.0,0.05808219369873992,0.0,0.0
crude article537.txt,0.26756294014709775,0.12820292057793964,0.08615965090290084,0.16191321505248774,0.13240898091674091,0.10818298598359265,0.023448670700498112,0.0693913778796376,0.049513438253479855,0.0638323603419969,0.06907667932316136,0.03138105045633167,0.0,0.1362978994248195,0.0,0.0,0.030574935974140228,0.0,0.030574935974140228,0.0,0.0,0.03792501481929166,0.06754323408615975,0.0,0.13493643470960864,0.0,0.0,0.07067696205610705,0.4071608386007284,0.03477474213712507,0.0,0.0707588365097083,0.0,0.11622991276916429,0.03426632966997371,0.08334454934250621,0.0,0.0,0.038596224655868865,0.0,0.0382575526811336,0.0389910858660226,0.0748286554516362,0.0,0.0,0.0,0.0,0.046016302212124445,0.08187326223987912,0.0,0.0,0.0,0.0,0.0,0.040017070004036544,0.4853523844708053,0.0,0.24093992251103136,0.0,0.13589703080207202,0.0871109586181621,0.0,0.0,0.08698323439468714,0.1985755144712757,0.04894435253986253,0.08585327824903032,0.04508917554212205,0.10444665850705676,0.0454402443377325,0.0,0.10403864678462067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05534653244506313,0.0,0.0,0.0,0.04794263111460216,0.0,0.0,0.04572601413178666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10111503356650964,0.0,0.10343500562054221,0.0,0.0,0.1001900305699956,0.0,0.0,0.04802405181838374,0.0,0.05583945704657563,0.0,0.1773364647974945,0.0,0.0,0.0,0.0,0.0,0.10225670097912191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526382698201428,0.05046407974386873,0.0,0.0,0.0,0.0,0.0,0.0,0.10856715879518959,0.0,0.05416918439442329,0.10677555092484689,0.0,0.0,0.0,0.0,0.0,0.0,0.057677023235317294,0.0,0.053387775462423445,0.0,0.0,0.0,0.053942510668256075,0.0,0.061670769484111036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058237687825543054,0.0,0.0,0.1261950654993827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11142995939565763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06003036318846513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article538.txt,0.5500145569256459,0.16314365985799734,0.16446272109504562,0.2060414408966529,0.11233070015068973,0.05506697722069438,0.059678858167019344,0.1766069493399882,0.15751988122444635,0.0,0.0,0.23960231476265031,0.038431065008523474,0.1300836481116126,0.0,0.0776555042686618,0.07781580844272126,0.0407880852651343,0.03890790422136063,0.0,0.0,0.0,0.04297581661083337,0.0,0.04292808562292475,0.0,0.0,0.04496971755985959,0.1036258909870799,0.13275700765536824,0.0,0.13506543575740373,0.04647414677315834,0.0,0.08721071886754103,0.0,0.0,0.04576359836311318,0.14734600394454872,0.0,0.0,0.04961781230368434,0.0,0.0,0.0,0.0,0.0,0.0,0.10418720249206134,0.0,0.0,0.0,0.0,0.0,0.05092342068200586,0.0,0.0,0.0,0.0,0.0576449139352395,0.0,0.0,0.05591982731536347,0.0,0.0,0.0,0.05462597092645306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060700928447964306,0.0,0.0,0.0,0.058650969215047005,0.059410851163058165,0.1408616250368125,0.0,0.0,0.0,0.06100903370998536,0.0,0.0,0.0,0.0,0.3008909080793643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06433658674989347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06543485051724725,0.0,0.0,0.0,0.0,0.0,0.07153983543070214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06698443333691546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25941449401622674,0.06893258713444324,0.06793821109029781,0.0,0.0,0.0,0.0,0.0,0.07679402893050437,0.0,0.0,0.0,0.07322144662050868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07089967729160988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06966969275892197,0.0,0.0,0.0,0.0,0.0,0.0,0.07089967729160988,0.07560575708098775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26930310652132355,0.0,0.0,0.0,0.0,0.0
crude article539.txt,0.4714408269878415,0.17479669618015872,0.0704839901648281,0.07568865696394594,0.14442511795826019,0.10620054895992001,0.2301897732006558,0.3027546278557838,0.08101018651568374,0.1566566047353238,0.056509049595844726,0.0,0.19764538419761604,0.0,0.05075586504158626,0.0,0.10004884949778703,0.05244179923926545,0.050024424748893515,0.0,0.0,0.0,0.0,0.0,0.0,0.1971990757055806,0.0,0.057818181088694014,0.0,0.11379166731025064,0.0,0.0,0.1792573389301093,0.0,0.05606400718046243,0.0,0.0,0.11767776899673284,0.0631482576945345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06428811636560279,0.0752884339375135,0.06697745580447496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702333581474524,0.0,0.0,0.0,0.0,0.08511012846365117,0.4297581742508282,0.09482199142929153,0.0,0.0,0.0,0.08078928516580428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08478001729994547,0.0,0.0,0.0,0.08302653311386245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09671488923694603,0.1682609650230428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17328447138455738,0.0,0.08881473488521108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08478001729994547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09218908266312661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09325822801968824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09899749171842384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09847504700926388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article540.txt,0.33143914549240056,0.18527744347950026,0.13341104459142128,0.02865247204554713,0.10934628307502102,0.1876138263995307,0.17427990682789823,0.2005673043188299,0.12266789755040079,0.3558207399611269,0.0,0.19436377366354213,0.11223006998957284,0.16883675778467613,0.07685595504459038,0.037796171219014955,0.037874193814669124,0.079408843913666,0.07574838762933825,0.0,0.0,0.046978981833516086,0.04183402936333894,0.0,0.12536269949611584,0.04976739563281681,0.0,0.0,0.1513091166694504,0.0,0.0,0.0,0.18095766168681335,0.04799262427460899,0.08489369281659966,0.0,0.0,0.0,0.0956208637275483,0.048114901796717596,0.0,0.048299559625673845,0.04634637668355839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057926592102325404,0.0,0.0,0.0,0.0,0.0,0.10886828371815292,0.0,0.0,0.0,0.05317466081987319,0.0,0.0,0.0562883475042697,0.063940925462537,0.0,0.06507518863722361,0.07179106005342556,0.05908821805689552,0.0,0.0,0.0,0.057092722415239876,0.0,0.06855959726513015,0.11938412993691667,0.0,0.05534235402539066,0.0,0.0,0.0,0.0,0.0,0.0,0.06286055307380671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07267613532626092,0.18616310297338293,0.06811216845522128,0.0,0.0,0.20433650536566383,0.2766807976934601,0.28442796606162496,0.0,0.12739273730213047,0.0,0.14499268673522894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297809113555176,0.0,0.0,0.0,0.0,0.06520478194698814,0.06251154012275731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06710117693368708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690160051762876,0.0,0.0709391415703333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article541.txt,0.0,0.0,0.0,0.0,0.21197198131097794,0.0,0.0,0.22217568254368822,0.0,0.3065654262974238,0.0,0.3014253290733107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5635419500656611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350486013949338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crude article542.txt,0.5112180471884007,0.12383603080822315,0.160505073106836,0.11490470758865086,0.21925512504938927,0.07165578635474558,0.058242739930675344,0.03830156919621695,0.08198896344288206,0.21139913700842777,0.1429795005041971,0.025981833310501197,0.07501251174364094,0.19748291376100385,0.05136910482980818,0.02526226471830978,0.0,0.0,0.07594324075270803,0.0,0.0,0.12559954482139524,0.0279610947332817,0.0,0.11172015924122786,0.0,0.0,0.0,0.03371074226405813,0.028791628721279685,0.0,0.0,0.0,0.1283095445754148,0.14185345179678405,0.0,0.07559840042998477,0.0,0.03195561209204548,0.0,0.0,0.06456507215882802,0.03097706457434833,0.0,0.0,0.0,0.0,0.0,0.033893343612949205,0.0,0.0,0.08310362789064485,0.0,0.0,0.06626399226924248,0.0,0.0,0.0,0.03744702895473956,0.1500206419839194,0.0,0.0,0.0,0.036008735590223453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173980230158385,0.0479838223022257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042902170937147543,0.11357609065180237,0.0,0.0,0.0,0.0,0.046232087327729765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09715078062679795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04140055518978042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042093396193520864,0.0,0.0,0.04821769429222425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04484919080258955,0.0,0.04970193372277161,0.0,0.04996403296580826,0.0,0.0,0.04996403296580826,0.0,0.0,0.13260667785612112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43791215439621217,0.14224324703591912,0.0,0.0,0.0,0.047192493788258766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04730304976289984,0.045426527765906374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04894170634019697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651459939350888,0.0,0.0,0.0,0.0,0.0,0.0
crude article543.txt,0.40885576568700543,0.30473870110022483,0.2304019478118381,0.2591969277409714,0.11240589939280127,0.1432699880075689,0.1433251437336412,0.047126714134722074,0.05044010628625258,0.16256753488162443,0.26388556091008053,0.09590508614782244,0.13844445299459993,0.03471219519428994,0.15801292019323124,0.031082996147663022,0.03114716074322738,0.048978468781060484,0.06229432148645476,0.021051287294682322,0.020463974482629915,0.01931739994099816,0.06880733850034533,0.03902246062433636,0.10309637669166956,0.08185589793051966,0.0,0.08999964463811325,0.18665147310648925,0.035425568317311085,0.15134707329113894,0.0,0.05580631039823005,0.05920260600470903,0.017453820332016333,0.10613047880290308,0.046508593262257654,0.0,0.0,0.11870688953066408,0.01948678067567509,0.03972082296588155,0.05717183254748982,0.06806200902625832,0.11483260337633168,0.0,0.020014146133314883,0.09375503929245914,0.020851390021836613,0.0,0.0,0.0,0.0,0.0,0.10191502223773327,0.09270674811678391,0.04763794800088096,0.04908984602459416,0.023037638741430163,0.06922020485176972,0.04437064124797109,0.09245955760235719,0.022382905028959604,0.04430558392581115,0.0,0.0498603698572473,0.0,0.022966520675266337,0.053200714211859526,0.0231453402845381,0.0,0.0,0.08027526753959852,0.14759968874536628,0.024296625755980777,0.0,0.0,0.0,0.0,0.047560498775254194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027361985512888647,0.0,0.10339112486875983,0.07902813147175161,0.11376903918394154,0.0,0.026973420042373287,0.0,0.0,0.05150372525255093,0.0,0.05268542098116774,0.0,0.059767747936243974,0.02551628390711839,0.028007205510772827,0.0,0.0,0.0,0.0,0.0,0.21076463662635667,0.02619146222415679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026973420042373287,0.05179222394803576,0.0,0.0,0.0,0.03018557692675474,0.02681171029630368,0.025704269746807274,0.0,0.0,0.026393675088821567,0.05889763936581886,0.0,0.0,0.05529952293750228,0.0,0.0,0.054386953596824134,0.030576930288371953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02980994488247988,0.0,0.054952070941325204,0.0,0.0,0.0,0.0,0.0,0.0,0.10102732741816547,0.0,0.06006701770099494,0.05932763442416641,0.02980994488247988,0.058066215320587575,0.0642784337052387,0.0,0.0,0.0,0.0,0.0,0.03026254839527019,0.027886533118662033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06052509679054038,0.0,0.0,0.0,0.0,0.0,0.0,0.030109233803765238,0.030576930288371953,0.059473191277543844,0.029519937749073254,0.029591600786574423,0.030657205293122918,0.12295270131282474,0.0,0.03262388388353514,0.0,0.0,0.0,0.0,0.031678434956595204,0.0
crude article544.txt,0.09787890786050905,0.10161391307865046,0.153653234154883,0.10999951340394967,0.1574214684468926,0.20579056673160814,0.39029481300589514,0.21999902680789934,0.11773337584432478,0.22767150301806752,0.0,0.14923613217287957,0.14362056984728014,0.0,0.0,0.0,0.0,0.07621449011963126,0.1454025636446941,0.0,0.0,0.09017834715421817,0.0,0.0,0.08021318324446507,0.3821233500753016,0.0,0.0,0.19362993858218275,0.0,0.08831564391241518,0.0,0.1736783365552527,0.09212408110535102,0.16295740357142408,0.0,0.0,0.0,0.0,0.09235879851316849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09733938800151086,0.0,0.0,0.0,0.0,0.0,0.09515284959316618,0.0,0.2223855915215917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13780628875716516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10872761410912901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12297421489737967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26555084903422066,0.13649318728729093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12694580008424614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13780628875716516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1522962684084864,0.0,0.0,0.0,0.0,0.0,0.0
